customer_id,age,snapshot_date,occ_Accountant,occ_Architect,occ_Developer,occ_Doctor,occ_Engineer,occ_Entrepreneur,occ_Journalist,occ_Lawyer,occ_Manager,occ_Mechanic,occ_Media_Manager,occ_Musician,occ_Scientist,occ_Teacher,occ_Unknown,occ_Writer
CUS_0xa066,29.0,2023-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0xa06b,18.0,2024-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa071,43.0,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUS_0xa075,30.0,2024-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa078,29.0,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0xa080,18.0,2023-12-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa082,34.0,2024-04-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUS_0xa088,27.0,2024-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CUS_0xa08b,40.0,2023-12-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUS_0xa08c,38.0,2023-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa08e,18.0,2023-03-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa090,36.0,2024-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa092,53.0,2024-09-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUS_0xa094,37.0,2023-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUS_0xa095,20.0,2023-03-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa09c,33.0,2023-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0xa0a2,48.0,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0xa0a5,35.0,2023-06-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUS_0xa0a6,54.0,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0xa0b,18.0,2023-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0xa0b6,44.0,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0xa0b8,32.0,2023-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CUS_0xa0ba,47.0,2023-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0xa0be,35.0,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0xa0c,18.0,2023-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa0c3,56.0,2023-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0xa0c8,70.0,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0xa0cd,50.0,2024-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CUS_0xa0d,42.0,2023-12-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUS_0xa0dc,49.0,2023-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CUS_0xa0ea,18.0,2023-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0xa0eb,40.0,2023-06-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUS_0xa0ee,18.0,2023-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CUS_0xa0f3,36.0,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0xa0f4,33.0,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0xa0ff,19.0,2023-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa106,25.0,2023-10-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUS_0xa10f,35.0,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0xa110,31.0,2025-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUS_0xa116,27.0,2024-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CUS_0xa11c,18.0,2023-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa11d,33.0,2024-09-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUS_0xa12,38.0,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0xa120,38.0,2024-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa122,27.0,2025-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa123,43.0,2024-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUS_0xa125,18.0,2024-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0xa127,51.0,2023-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0xa12c,41.0,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CUS_0xa12e,39.0,2023-09-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUS_0xa130,23.0,2024-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CUS_0xa133,53.0,2023-02-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa134,30.0,2023-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CUS_0xa137,28.0,2024-05-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa138,24.0,2023-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa13f,56.0,2024-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa146,23.0,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0xa153,25.0,2023-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa156,70.0,2024-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0xa15a,23.0,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUS_0xa160,44.0,2023-03-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUS_0xa163,22.0,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0xa166,43.0,2024-12-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa16e,42.0,2024-07-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUS_0xa17a,29.0,2023-09-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0xa182,44.0,2023-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa187,45.0,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0xa18d,18.0,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0xa18f,33.0,2023-10-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CUS_0xa19,44.0,2023-10-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0xa193,33.0,2024-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0xa1a0,23.0,2023-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUS_0xa1a2,25.0,2024-08-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUS_0xa1a8,38.0,2024-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa1aa,38.0,2024-06-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa1ab,35.0,2023-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0xa1b,54.0,2023-12-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUS_0xa1b1,41.0,2024-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa1bb,29.0,2023-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CUS_0xa1bc,23.0,2024-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa1bd,41.0,2023-12-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CUS_0xa1be,18.0,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CUS_0xa1c1,70.0,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0xa1c3,44.0,2024-10-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUS_0xa1c5,21.0,2024-05-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUS_0xa1cb,49.0,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CUS_0xa1cc,39.0,2024-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CUS_0xa1ce,46.0,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUS_0xa1d6,30.0,2024-06-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa1d9,27.0,2023-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUS_0xa1de,32.0,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0xa1df,47.0,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0xa1ea,42.0,2023-09-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa1ec,52.0,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0xa1f1,24.0,2023-12-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CUS_0xa1f4,21.0,2023-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CUS_0xa1f6,54.0,2025-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa1fc,33.0,2023-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0xa201,22.0,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUS_0xa203,40.0,2023-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0xa204,36.0,2024-09-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa20b,70.0,2024-03-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUS_0xa20d,24.0,2023-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa20f,35.0,2025-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CUS_0xa212,30.0,2023-03-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUS_0xa213,18.0,2023-09-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa219,38.0,2023-11-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa21c,46.0,2024-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CUS_0xa222,33.0,2024-09-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUS_0xa223,24.0,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0xa224,26.0,2024-06-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa226,35.0,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0xa22a,24.0,2023-03-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa22b,22.0,2024-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CUS_0xa230,19.0,2023-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa232,54.0,2024-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUS_0xa234,18.0,2025-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUS_0xa235,34.0,2023-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CUS_0xa23d,44.0,2024-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa23e,18.0,2023-12-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa24a,33.0,2023-06-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa250,25.0,2023-11-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa255,70.0,2023-09-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0xa25a,39.0,2023-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa26,42.0,2024-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0xa260,33.0,2023-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CUS_0xa261,44.0,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0xa262,22.0,2024-12-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0xa267,47.0,2024-06-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa26b,27.0,2025-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa276,34.0,2024-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa279,37.0,2024-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa27a,56.0,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0xa27d,20.0,2024-12-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa27e,34.0,2023-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa28,25.0,2024-09-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa282,18.0,2023-12-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CUS_0xa283,39.0,2025-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0xa287,29.0,2024-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0xa290,51.0,2024-06-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUS_0xa293,26.0,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0xa294,55.0,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0xa295,39.0,2025-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa299,45.0,2023-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CUS_0xa29a,38.0,2023-05-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa2a1,35.0,2024-06-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa2a2,53.0,2023-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa2a3,40.0,2024-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0xa2a7,18.0,2023-06-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa2a8,31.0,2024-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa2ac,36.0,2023-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0xa2af,44.0,2023-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa2b,31.0,2023-12-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUS_0xa2b0,26.0,2025-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa2b2,53.0,2024-03-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUS_0xa2b6,45.0,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0xa2b8,19.0,2024-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa2b9,52.0,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUS_0xa2c0,46.0,2023-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa2c1,56.0,2025-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0xa2c5,38.0,2023-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0xa2ca,37.0,2023-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa2cb,44.0,2024-09-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa2cd,33.0,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CUS_0xa2ce,23.0,2024-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa2d2,22.0,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0xa2d5,36.0,2024-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CUS_0xa2d7,45.0,2023-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0xa2db,24.0,2024-12-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa2dd,28.0,2024-12-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUS_0xa2de,36.0,2023-05-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa2df,29.0,2024-05-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUS_0xa2e5,49.0,2023-06-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0xa2eb,43.0,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0xa2ee,33.0,2023-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa2f0,24.0,2024-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0xa2f4,32.0,2024-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CUS_0xa2f5,18.0,2023-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0xa2f7,43.0,2025-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa2f8,50.0,2023-06-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa2f9,20.0,2025-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0xa2fd,27.0,2024-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CUS_0xa2fe,53.0,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0xa300,50.0,2023-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0xa301,39.0,2023-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0xa303,30.0,2023-03-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUS_0xa306,31.0,2024-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CUS_0xa30f,27.0,2023-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa31,36.0,2023-11-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CUS_0xa319,38.0,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0xa31b,30.0,2023-06-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa323,33.0,2023-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa326,40.0,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0xa328,38.0,2023-06-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa329,21.0,2023-08-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUS_0xa335,22.0,2023-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa336,44.0,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CUS_0xa340,29.0,2024-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa342,19.0,2023-05-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa347,19.0,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0xa34d,43.0,2024-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa350,36.0,2023-12-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUS_0xa352,27.0,2023-11-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CUS_0xa362,18.0,2023-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0xa366,54.0,2024-06-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa36d,38.0,2024-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUS_0xa36e,49.0,2023-12-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa37,30.0,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CUS_0xa374,39.0,2024-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa37f,41.0,2024-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa384,44.0,2023-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa387,27.0,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0xa38e,20.0,2024-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0xa39,34.0,2024-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0xa394,32.0,2024-08-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa396,18.0,2023-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0xa39c,18.0,2023-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa39e,36.0,2024-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0xa3a1,26.0,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0xa3a9,39.0,2024-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CUS_0xa3aa,28.0,2023-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa3b4,18.0,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUS_0xa3b5,55.0,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUS_0xa3b8,19.0,2023-03-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa3ba,39.0,2024-12-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUS_0xa3bb,43.0,2024-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0xa3bd,30.0,2024-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0xa3bf,30.0,2023-12-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUS_0xa3c,27.0,2023-04-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa3d5,45.0,2024-11-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CUS_0xa3db,18.0,2024-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa3df,47.0,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUS_0xa3e1,46.0,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUS_0xa3e4,32.0,2023-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa3ec,26.0,2024-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CUS_0xa3f,21.0,2023-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa3f3,32.0,2024-09-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CUS_0xa3f4,22.0,2024-04-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa3f5,21.0,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0xa3fa,46.0,2025-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa3ff,19.0,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CUS_0xa401,40.0,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CUS_0xa403,18.0,2024-04-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUS_0xa405,24.0,2023-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CUS_0xa407,29.0,2025-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUS_0xa408,24.0,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CUS_0xa40b,39.0,2023-08-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa40d,56.0,2024-08-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa40e,18.0,2025-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa411,46.0,2024-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa414,33.0,2024-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CUS_0xa41e,31.0,2023-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa41f,27.0,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUS_0xa420,26.0,2025-01-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa421,29.0,2024-06-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CUS_0xa422,40.0,2023-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CUS_0xa423,56.0,2023-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CUS_0xa424,19.0,2023-08-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa42a,70.0,2023-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa42f,32.0,2023-05-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUS_0xa437,26.0,2023-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
